Force,Lenght,Angle,Angle2,Energy
358,0.8,2.91322222222222,2.16311111111111,119.071839055373
390,1,2.93066666666667,2.16311111111111,163.626249231931
247,1,2.87833333333333,2.49455555555556,41.4153616918179
211,0.7,2.77366666666667,2.11077777777778,61.8796908791733
303,0.3,2.669,2.54688888888889,5.64276392036587
204,0.3,2.86088888888889,2.23288888888889,21.1808362002755
455,0.5,2.73877777777778,2.42477777777778,37.7784334279174
409,0.5,2.91322222222222,2.28522222222222,65.2053977811805
318,0.1,2.86088888888889,2.23288888888889,11.0057286138686
295,1,2.70388888888889,2.23288888888889,85.8328218552247
158,0.9,2.826,2.512,20.2414832925387
360,0.6,2.72133333333333,2.44222222222222,31.9108796933965
306,0.1,2.79111111111111,2.42477777777778,5.67034370880684
309,0.3,2.61666666666667,2.33755555555556,15.9032442341847
142,0.8,2.86088888888889,2.11077777777778,50.7497354619857
183,0.6,2.826,2.198,39.9375155237803
489,0.8,2.87833333333333,2.49455555555556,65.5938845904419
459,0.9,2.65155555555556,2.14566666666667,139.871290383795
352,0.8,2.68644444444444,2.26777777777778,72.1712200155573
161,0.4,2.826,2.28522222222222,19.0256141989391
381,0.8,2.93066666666667,2.58177777777778,39.7715330740102
166,0.5,2.89577777777778,2.26777777777778,27.2267645176714
279,0.3,2.89577777777778,2.52944444444444,12.6825471821771
155,0.4,2.63411111111111,2.54688888888889,2.83071461143668
244,0.2,2.61666666666667,2.59922222222222,0.433026158469858
102,0.8,2.826,2.30266666666667,23.0397927156775
306,0.1,2.669,2.37244444444444,5.25976499802975
226,0.1,2.94811111111111,2.198,8.91474664516988
125,0.9,2.826,2.33755555555556,28.8908544672769
384,0.4,2.63411111111111,2.25033333333333,37.7146746943493
430,1,2.61666666666667,2.26777777777778,96.0856471600328
116,0.2,2.89577777777778,2.45966666666667,4.49103557081002
224,0.4,2.75622222222222,2.12822222222222,35.6299536726082
155,0.1,2.72133333333333,2.18055555555556,5.27485263519628
213,0.3,2.72133333333333,2.21544444444444,19.9410146441166
150,0.2,2.73877777777778,2.37244444444444,6.04373434275444
424,0.8,2.65155555555556,2.38988888888889,51.4868095701443
450,1,2.61666666666667,2.12822222222222,151.360883243234
248,0.9,2.63411111111111,2.23288888888889,57.8540149759261
373,0.1,2.89577777777778,2.54688888888889,5.28260670497473
467,0.6,2.72133333333333,2.37244444444444,54.4932394940478
311,0.7,2.96555555555556,2.25033333333333,77.5256905111476
449,0.9,2.68644444444444,2.30266666666667,92.9162036456091
407,0.5,2.89577777777778,2.54688888888889,28.8206558837093
284,0.9,2.96555555555556,2.18055555555556,105.275338521764
446,0.7,2.79111111111111,2.14566666666667,123.469326719635
394,0.3,2.72133333333333,2.45966666666667,16.148831375923
272,0.1,2.73877777777778,2.58177777777778,1.97493080671229
365,1,2.86088888888889,2.45966666666667,67.3426754898235
414,1,2.73877777777778,2.56433333333333,33.9478830397213
422,1,2.94811111111111,2.198,166.461198418659
410,0.3,2.91322222222222,2.49455555555556,21.6680732907896
194,0.8,2.91322222222222,2.49455555555556,27.3405282498419
408,0.6,2.77366666666667,2.355,55.5239913527881
236,0.4,2.84344444444444,2.512,13.9348243924122
189,0.2,2.84344444444444,2.16311111111111,15.0292464846267
150,0.3,2.70388888888889,2.52944444444444,3.92903306716457
318,0.4,2.87833333333333,2.09333333333333,59.3345692459367
128,1,2.80855555555556,2.14566666666667,51.3699654577503
229,0.3,2.72133333333333,2.14566666666667,25.3679691409625
365,0.2,2.65155555555556,2.09333333333333,27.9761695526983
499,0.1,2.87833333333333,2.14566666666667,21.0488660227355
137,0.2,2.72133333333333,2.47711111111111,3.44545603897023
168,0.9,2.72133333333333,2.54688888888889,12.8019020101847
256,0.1,2.65155555555556,2.11077777777778,9.42580010997758
272,0.1,2.80855555555556,2.23288888888889,8.98375785526209
304,0.8,2.826,2.54688888888889,29.7428962478665
369,0.4,2.84344444444444,2.28522222222222,44.3830670503885
151,0.4,2.79111111111111,2.09333333333333,26.5836879974293
246,0.5,2.669,2.21544444444444,35.6052901389272
302,1,2.80855555555556,2.30266666666667,83.591073556842
218,0.4,2.94811111111111,2.18055555555556,35.6360823240078
433,0.4,2.80855555555556,2.52944444444444,21.9337610163769
318,0.7,2.75622222222222,2.23288888888889,69.4268551287766
414,0.1,2.826,2.18055555555556,15.6468195941601
325,0.9,2.87833333333333,2.12822222222222,127.688950776848
205,0.4,2.96555555555556,2.59922222222222,10.5007472622628
205,0.9,2.94811111111111,2.38988888888889,46.2752400625982
477,0.9,2.89577777777778,2.40733333333333,97.7138785753175
220,0.1,2.94811111111111,2.11077777777778,10.2788550209437
325,0.1,2.84344444444444,2.14566666666667,13.3950737736455
270,0.3,2.61666666666667,2.37244444444444,11.8954708520029
150,1,2.72133333333333,2.512,15.7073612696517
175,0.1,2.61666666666667,2.26777777777778,3.91046238441994
491,0.2,2.93066666666667,2.52944444444444,15.6552380318419
444,0.4,2.96555555555556,2.58177777777778,24.3653010203126
453,0.2,2.91322222222222,2.44222222222222,18.9162826886992
358,1,2.77366666666667,2.33755555555556,85.6587789091243
171,0.9,2.79111111111111,2.38988888888889,32.1160103141331
319,0.4,2.80855555555556,2.198,45.7026046638858
296,0.7,2.96555555555556,2.32011111111111,62.8661804501044
171,0.1,2.61666666666667,2.37244444444444,2.51126606875617
346,0.2,2.84344444444444,2.512,10.214934830031
269,0.5,2.91322222222222,2.54688888888889,19.5996227326419
456,0.5,2.68644444444444,2.12822222222222,84.1758600700112
223,0.5,2.77366666666667,2.38988888888889,22.5842000739706
113,0.5,2.63411111111111,2.512,3.7122627219571
234,0.3,2.61666666666667,2.512,4.00797130267037
299,0.5,2.669,2.45966666666667,17.047617394087
423,0.7,2.75622222222222,2.512,35.0558187710731
257,0.9,2.96555555555556,2.40733333333333,56.0250701145032
306,0.8,2.75622222222222,2.44222222222222,39.5135683149486
108,0.7,2.61666666666667,2.26777777777778,16.8931975006941
287,0.7,2.63411111111111,2.21544444444444,54.8565445949876
354,0.4,2.63411111111111,2.47711111111111,12.2816185044599
182,0.8,2.87833333333333,2.512,22.8998968658327
496,0.1,2.93066666666667,2.23288888888889,18.0082148657923
143,1,2.61666666666667,2.30266666666667,28.1851338903367
448,1,2.93066666666667,2.16311111111111,187.960409374116
346,0.2,2.70388888888889,2.37244444444444,12.9558982829242
171,0.4,2.68644444444444,2.40733333333333,10.661415371795
418,0.2,2.89577777777778,2.512,13.5157727081713
146,0.5,2.65155555555556,2.28522222222222,16.5806062535022
252,1,2.89577777777778,2.54688888888889,35.6894608486228
362,0.2,2.86088888888889,2.58177777777778,8.21792700467807
347,0.6,2.84344444444444,2.56433333333333,24.5510747028287
351,0.7,2.84344444444444,2.11077777777778,108.540925987593
255,0.9,2.77366666666667,2.58177777777778,19.6731767564779
394,1,2.72133333333333,2.21544444444444,122.953987007542
319,1,2.87833333333333,2.42477777777778,67.5146926642758
450,0.6,2.86088888888889,2.28522222222222,82.5327642918162
147,0.1,2.86088888888889,2.32011111111111,4.11193509170446
438,0.5,2.79111111111111,2.09333333333333,96.3878753549174
267,0.6,2.72133333333333,2.14566666666667,59.1550022763055
288,0.9,2.91322222222222,2.59922222222222,30.4687159280328
468,0.4,2.86088888888889,2.512,28.5654627103468
288,1,2.87833333333333,2.56433333333333,36.7446165242844
483,0.7,2.669,2.09333333333333,132.302220837527
452,0.1,2.669,2.16311111111111,15.0112877774982
483,0.5,2.86088888888889,2.40733333333333,52.7758331947285
455,0.4,2.80855555555556,2.198,65.1871006961381
469,0.6,2.77366666666667,2.512,35.1209452316521
420,0.7,2.65155555555556,2.40733333333333,41.1565186033658
150,0.8,2.68644444444444,2.28522222222222,29.1614495742427
276,0.1,2.87833333333333,2.11077777777778,12.4593812476473
246,0.7,2.72133333333333,2.512,18.0320507375602
210,0.4,2.96555555555556,2.52944444444444,13.9549161140591
214,0.4,2.63411111111111,2.56433333333333,3.08243268186555
466,0.6,2.75622222222222,2.42477777777778,48.3028896571183
484,0.4,2.80855555555556,2.37244444444444,43.8601691992171
381,0.6,2.80855555555556,2.56433333333333,24.481315050905
140,0.7,2.96555555555556,2.37244444444444,26.0721229999323
219,0.9,2.73877777777778,2.16311111111111,71.2867738234825
246,0.8,2.63411111111111,2.56433333333333,7.08671439008344
449,1,2.65155555555556,2.11077777777778,165.319697241404
349,0.7,2.70388888888889,2.40733333333333,39.9186430040664
431,0.4,2.68644444444444,2.355,33.0894631758588
136,0.8,2.96555555555556,2.52944444444444,18.0749389667813
327,1,2.84344444444444,2.198,120.662720061614
393,0.9,2.84344444444444,2.18055555555556,135.542083202602
191,0.8,2.669,2.58177777777778,6.57615809308669
390,0.3,2.65155555555556,2.28522222222222,26.5743963241062
146,0.4,2.61666666666667,2.38988888888889,7.87433948192886
190,0.7,2.91322222222222,2.23288888888889,47.7826427866685
139,0.6,2.94811111111111,2.40733333333333,19.933727942384
185,0.3,2.63411111111111,2.38988888888889,7.96118289574432
427,0.4,2.94811111111111,2.26777777777778,57.9754506043298
255,0.8,2.86088888888889,2.49455555555556,33.2494094824646
165,1,2.61666666666667,2.49455555555556,11.1354582859841
492,1,2.96555555555556,2.58177777777778,67.498469042758
320,0.5,2.61666666666667,2.33755555555556,27.4489652369962
427,0.9,2.72133333333333,2.56433333333333,28.8308410006026
354,0.8,2.86088888888889,2.16311111111111,114.010013669881
420,0.1,2.96555555555556,2.58177777777778,5.76206443047934
359,0.6,2.70388888888889,2.28522222222222,53.9670759661088
262,0.3,2.84344444444444,2.42477777777778,15.8756247241804
422,0.9,2.63411111111111,2.45966666666667,37.072643396203
439,0.6,2.73877777777778,2.47711111111111,34.9596553869887
123,0.5,2.79111111111111,2.49455555555556,8.6920455809796
111,0.1,2.72133333333333,2.40733333333333,1.89428081050347
450,0.5,2.73877777777778,2.54688888888889,20.6205023647348
472,0.9,2.68644444444444,2.56433333333333,25.5875821731103
233,0.1,2.72133333333333,2.16311111111111,8.26451442638799
192,0.2,2.77366666666667,2.38988888888889,7.77787697614772
481,0.3,2.93066666666667,2.11077777777778,66.9144182791198
480,0.8,2.93066666666667,2.54688888888889,57.4168163807503
182,1,2.70388888888889,2.355,36.3027554955489
269,0.5,2.96555555555556,2.25033333333333,47.8971307935202
212,0.1,2.86088888888889,2.58177777777778,2.40635431628695
353,0.7,2.65155555555556,2.09333333333333,94.6974177598871
465,1,2.79111111111111,2.18055555555556,170.43988553753
219,0.1,2.86088888888889,2.49455555555556,3.56942190032341
286,0.9,2.65155555555556,2.25033333333333,65.3493434423424
435,0.5,2.72133333333333,2.198,70.9267979681305
270,0.6,2.70388888888889,2.45966666666667,20.9574708757989
151,1,2.89577777777778,2.16311111111111,62.1601119489129
240,0.2,2.70388888888889,2.33755555555556,10.1722719128523
378,0.4,2.72133333333333,2.54688888888889,12.8019020101847
245,0.3,2.96555555555556,2.355,20.4538591043277
127,0.3,2.72133333333333,2.40733333333333,6.50199089010648
245,0.2,2.63411111111111,2.09333333333333,18.3696586523
407,1,2.94811111111111,2.56433333333333,58.3553751056999
382,0.8,2.86088888888889,2.42477777777778,63.2465410878552
292,0.5,2.826,2.47711111111111,23.8528959709846
372,0.3,2.80855555555556,2.42477777777778,21.3325294241943
180,0.6,2.86088888888889,2.09333333333333,49.8722952552632
368,0.4,2.61666666666667,2.47711111111111,11.4999171658211
254,0.2,2.79111111111111,2.21544444444444,17.1851458118198
308,0.4,2.72133333333333,2.30266666666667,30.149623737032
253,0.3,2.65155555555556,2.37244444444444,12.4333329235102
421,0.8,2.79111111111111,2.54688888888889,37.3487553618248
128,1,2.75622222222222,2.16311111111111,47.1521627022236
357,0.6,2.93066666666667,2.23288888888889,77.7693472631593
247,0.1,2.91322222222222,2.16311111111111,10.2691146112699
474,0.5,2.91322222222222,2.25033333333333,81.9080677821819
145,0.5,2.68644444444444,2.25033333333333,19.5578131809996
416,0.4,2.87833333333333,2.42477777777778,35.2176954838103
329,0.2,2.61666666666667,2.09333333333333,24.1012790228705
243,0.7,2.75622222222222,2.52944444444444,18.4122638796929
134,0.1,2.73877777777778,2.32011111111111,3.20024088715739
404,0.8,2.93066666666667,2.18055555555556,130.950093491061
355,0.6,2.91322222222222,2.28522222222222,67.9156465887112
148,0.8,2.70388888888889,2.33755555555556,25.0916040517024
490,0.1,2.61666666666667,2.12822222222222,16.4815183975966
240,0.4,2.84344444444444,2.38988888888889,21.6341411561976
375,0.2,2.63411111111111,2.59922222222222,1.31127326581006
362,0.3,2.80855555555556,2.09333333333333,48.4327364475862
385,0.9,2.86088888888889,2.37244444444444,83.9768183961094
235,0.5,2.93066666666667,2.198,45.9371556040884
469,0.3,2.68644444444444,2.18055555555556,45.801478674212
154,0.4,2.86088888888889,2.25033333333333,20.4775503502865
209,0.8,2.84344444444444,2.355,41.7365388425927
200,0.4,2.70388888888889,2.45966666666667,10.3493683337279
488,0.4,2.65155555555556,2.25033333333333,49.5578548560421
290,0.6,2.72133333333333,2.12822222222222,66.8124594159542
218,0.4,2.96555555555556,2.42477777777778,20.112096460873
338,0.8,2.87833333333333,2.28522222222222,83.9221910324739
242,0.2,2.77366666666667,2.49455555555556,6.54377318901283
324,1,2.61666666666667,2.18055555555556,94.8318644760644
454,0.7,2.86088888888889,2.23288888888889,109.988067719731
283,0.1,2.73877777777778,2.37244444444444,5.70125606333168
122,0.2,2.61666666666667,2.59922222222222,0.216513079234929
412,0.8,2.93066666666667,2.42477777777778,73.8090848283408
173,1,2.89577777777778,2.38988888888889,41.4184306994395
199,1,2.75622222222222,2.09333333333333,85.0882311189025
192,0.6,2.87833333333333,2.25033333333333,38.8355320118904
237,0.3,2.94811111111111,2.16311111111111,30.0794085553469
120,0.5,2.61666666666667,2.11077777777778,21.0744572194683
188,0.7,2.93066666666667,2.18055555555556,53.3200256912859
483,0.9,2.93066666666667,2.52944444444444,69.3007329169213
356,0.9,2.93066666666667,2.198,125.261826855744
480,0.7,2.84344444444444,2.42477777777778,67.8652659964963
404,0.2,2.61666666666667,2.16311111111111,24.8119069632772
414,0.1,2.68644444444444,2.37244444444444,7.43927013132364
497,0.5,2.93066666666667,2.25033333333333,86.8270229097818
251,0.9,2.826,2.11077777777778,98.6036594076064
439,0.5,2.89577777777778,2.26777777777778,72.0033109834804
213,0.8,2.65155555555556,2.56433333333333,7.55791036038829
278,1,2.87833333333333,2.37244444444444,68.6781118985937
297,0.6,2.73877777777778,2.30266666666667,44.8527591233593
313,0.3,2.87833333333333,2.26777777777778,30.3898801847713
118,0.4,2.70388888888889,2.33755555555556,10.0027340476381
196,1,2.87833333333333,2.38988888888889,46.0640147289609
189,0.6,2.96555555555556,2.16311111111111,48.3381633115191
380,0.6,2.77366666666667,2.42477777777778,40.8514897975304
303,1,2.75622222222222,2.11077777777778,124.999367992695
151,0.6,2.65155555555556,2.38988888888889,13.7520782637237
225,0.7,2.86088888888889,2.44222222222222,30.8090626274866
129,0.8,2.73877777777778,2.30266666666667,25.9753352498915
273,0.6,2.77366666666667,2.40733333333333,31.244537927228
173,0.2,2.68644444444444,2.26777777777778,8.86762859566151
175,0.8,2.826,2.38988888888889,30.8120599784861
288,0.8,2.89577777777778,2.40733333333333,52.4418300110718
360,0.5,2.72133333333333,2.355,37.2098743644569
186,0.7,2.94811111111111,2.54688888888889,19.9240190133767
185,0.7,2.96555555555556,2.52944444444444,21.5138290091744
401,0.4,2.80855555555556,2.58177777777778,15.6711440896462
158,0.7,2.63411111111111,2.355,18.5486759468304
269,0.1,2.826,2.26777777777778,8.30420635448695
240,0.4,2.73877777777778,2.56433333333333,7.87197287877595
387,0.1,2.84344444444444,2.16311111111111,15.3870856866416
346,0.7,2.94811111111111,2.47711111111111,47.0120290972765
110,0.8,2.80855555555556,2.512,12.037203569632
140,0.2,2.68644444444444,2.355,5.37415875245966
422,0.3,2.75622222222222,2.44222222222222,20.4347130256229
194,0.2,2.73877777777778,2.14566666666667,14.5979259859737
379,0.7,2.93066666666667,2.49455555555556,47.7444637144404
360,0.5,2.79111111111111,2.09333333333333,79.222911250617
188,0.9,2.63411111111111,2.37244444444444,26.3051554028398
198,0.6,2.70388888888889,2.30266666666667,28.2108582970427
121,0.5,2.93066666666667,2.12822222222222,27.1544537966566
271,0.3,2.84344444444444,2.09333333333333,37.1379939080176
302,0.6,2.70388888888889,2.09333333333333,73.6844608620668
243,0.9,2.61666666666667,2.45966666666667,19.4644761377143
277,0.1,2.96555555555556,2.11077777777778,13.0307824788182
372,0.1,2.80855555555556,2.49455555555556,5.47511169378261
152,0.6,2.79111111111111,2.42477777777778,16.8998479164439
324,0.8,2.669,2.14566666666667,89.8556041409218
197,0.6,2.73877777777778,2.16311111111111,42.7503636019058
306,1,2.80855555555556,2.56433333333333,32.7702642413689
222,0.7,2.68644444444444,2.49455555555556,15.590112830304
482,0.7,2.70388888888889,2.09333333333333,137.202743349124
319,0.6,2.826,2.26777777777778,59.0864348047882
275,0.6,2.669,2.355,30.3813627056878
418,0.4,2.86088888888889,2.52944444444444,23.8168412119365
355,0.3,2.669,2.47711111111111,10.9859561096941
324,0.5,2.89577777777778,2.09333333333333,76.2791823421584
222,0.6,2.77366666666667,2.49455555555556,18.0088964623245
182,0.5,2.96555555555556,2.512,16.0412993548522
233,0.9,2.86088888888889,2.59922222222222,21.8870521265217
353,0.8,2.96555555555556,2.49455555555556,52.7161819960735
226,0.3,2.87833333333333,2.16311111111111,27.6124964620471
192,0.4,2.93066666666667,2.49455555555556,13.8212394016925
460,0.8,2.72133333333333,2.52944444444444,34.8009064784603
343,0.7,2.70388888888889,2.37244444444444,44.9524736666201
465,0.6,2.79111111111111,2.58177777777778,25.6272805562619
416,0.3,2.91322222222222,2.11077777777778,57.3975823409963
172,0.3,2.65155555555556,2.42477777777778,6.62612445270929
398,0.1,2.93066666666667,2.21544444444444,15.0014260339096
464,0.8,2.79111111111111,2.30266666666667,100.574890499424
242,0.2,2.826,2.18055555555556,18.2924171100808
180,0.8,2.89577777777778,2.54688888888889,20.3939776277845
272,0.9,2.91322222222222,2.16311111111111,101.776488131129
160,0.2,2.669,2.58177777777778,1.37720588336894
397,0.4,2.73877777777778,2.47711111111111,21.0766639159219
376,0.2,2.68644444444444,2.11077777777778,28.8825004658855
309,0.5,2.80855555555556,2.33755555555556,38.8179440235577
474,1,2.96555555555556,2.26777777777778,162.411075592304
275,0.5,2.87833333333333,2.42477777777778,29.1011606311533
274,0.6,2.79111111111111,2.16311111111111,62.6239886200298
220,0.5,2.79111111111111,2.56433333333333,11.1370621354801
392,0.1,2.94811111111111,2.47711111111111,7.60888332210256
389,0.8,2.91322222222222,2.49455555555556,54.8219870576726
463,0.7,2.669,2.16311111111111,107.636247094848
418,0.8,2.94811111111111,2.47711111111111,64.9084332375279
299,0.2,2.826,2.58177777777778,6.17489813843872
176,0.6,2.70388888888889,2.09333333333333,42.9419374560389
133,0.2,2.84344444444444,2.30266666666667,7.65068921412011
187,1,2.86088888888889,2.16311111111111,75.2820358625273
132,0.7,2.86088888888889,2.18055555555556,35.8688128398516
107,0.6,2.77366666666667,2.40733333333333,12.2460276857633
147,0.7,2.75622222222222,2.26777777777778,29.3011051063223
409,1,2.79111111111111,2.12822222222222,167.773422433515
181,1,2.70388888888889,2.56433333333333,12.2656224135596
403,0.2,2.61666666666667,2.49455555555556,5.4395026536383
114,0.1,2.96555555555556,2.49455555555556,2.1280611712296
453,0.6,2.61666666666667,2.16311111111111,83.4638157502321
145,0.3,2.87833333333333,2.47711111111111,7.75649980778354
212,0.3,2.63411111111111,2.26777777777778,14.7593435454485
168,0.3,2.72133333333333,2.21544444444444,15.7281242263455
195,0.4,2.63411111111111,2.37244444444444,12.1264900793233
408,0.8,2.84344444444444,2.38988888888889,73.5560799310716
378,0.1,2.826,2.45966666666667,6.58673950732026
487,0.9,2.89577777777778,2.56433333333333,57.8459069727272
260,0.9,2.87833333333333,2.49455555555556,39.2356058133011
139,1,2.86088888888889,2.355,35.3892701960207
235,1,2.93066666666667,2.52944444444444,37.4641643328192
327,0.8,2.669,2.512,21.4835569100978
230,1,2.87833333333333,2.56433333333333,29.3446590298105
235,0.2,2.84344444444444,2.44222222222222,8.95982044307689
400,0.5,2.65155555555556,2.58177777777778,6.99239335987267
197,0.6,2.87833333333333,2.16311111111111,48.1386000267547
138,1,2.73877777777778,2.18055555555556,47.9261699130632
212,0.2,2.86088888888889,2.45966666666667,7.82282038566717
414,0.4,2.669,2.40733333333333,24.5193777945188
162,0.1,2.61666666666667,2.25033333333333,3.83823505828771
173,0.9,2.89577777777778,2.26777777777778,51.074785968692
139,0.3,2.84344444444444,2.44222222222222,7.94945771226183
433,1,2.65155555555556,2.09333333333333,165.94084131943
328,0.3,2.826,2.30266666666667,27.7832794512582
103,0.1,2.93066666666667,2.21544444444444,3.88227859671529
174,0.3,2.84344444444444,2.11077777777778,23.0599769497451
298,0.7,2.86088888888889,2.09333333333333,96.3274147245177
461,0.9,2.80855555555556,2.47711111111111,65.4783700414123
396,0.2,2.73877777777778,2.26777777777778,22.0219670864976
309,1,2.61666666666667,2.28522222222222,64.9447638770403
246,0.9,2.68644444444444,2.512,19.9101607583871
335,0.3,2.65155555555556,2.18055555555556,31.1193529393529
276,0.3,2.87833333333333,2.12822222222222,36.1457952968308
259,0.5,2.84344444444444,2.52944444444444,17.80192522113
332,0.3,2.826,2.44222222222222,18.4623523239334
404,0.2,2.89577777777778,2.52944444444444,12.2431279847062
184,0.2,2.65155555555556,2.47711111111111,3.4988998549408
119,0.9,2.61666666666667,2.512,6.11472544894582
170,1,2.669,2.54688888888889,10.5530238334675
168,0.2,2.669,2.12822222222222,12.1426233100169
129,1,2.80855555555556,2.26777777777778,39.1060648191376
347,0.7,2.70388888888889,2.09333333333333,98.7745890915895
235,0.5,2.68644444444444,2.355,22.5522733362146
456,0.4,2.77366666666667,2.25033333333333,55.5667718329304
484,0.2,2.77366666666667,2.23288888888889,30.8120903782853
161,0.5,2.68644444444444,2.38988888888889,13.4973891616768
321,0.3,2.68644444444444,2.23288888888889,27.294046079486
343,0.8,2.826,2.28522222222222,81.0656604998276
364,0.8,2.77366666666667,2.58177777777778,24.9622181764113
490,0.4,2.77366666666667,2.26777777777778,57.0691813912678
165,0.1,2.80855555555556,2.198,5.90981956860593
491,0.4,2.826,2.26777777777778,60.6299675844326
140,0.2,2.61666666666667,2.44222222222222,2.8031757778798
107,1,2.72133333333333,2.40733333333333,18.2601843895379
351,0.5,2.93066666666667,2.198,68.6125175192979
255,0.4,2.63411111111111,2.56433333333333,3.6729922143725
449,0.9,2.87833333333333,2.18055555555556,158.761532208596
180,0.9,2.96555555555556,2.58177777777778,22.2251056604203
127,0.7,2.75622222222222,2.12822222222222,35.351594659541
384,1,2.73877777777778,2.42477777777778,63.7666744453637
273,0.6,2.72133333333333,2.45966666666667,22.3788373889695
449,0.9,2.93066666666667,2.42477777777778,90.4922669269797
365,0.7,2.86088888888889,2.355,65.0500614034769
233,0.8,2.75622222222222,2.54688888888889,18.3314605101099
382,0.8,2.84344444444444,2.47711111111111,51.5380630096474
479,0.6,2.80855555555556,2.21544444444444,98.9048643795255
214,0.9,2.669,2.49455555555556,17.8189102082978
315,0.9,2.826,2.45966666666667,49.4005463049019
486,0.4,2.73877777777778,2.38988888888889,36.8261108812925
163,0.1,2.669,2.37244444444444,2.80177024404853
392,0.3,2.72133333333333,2.30266666666667,28.7791862944397
226,0.5,2.669,2.16311111111111,37.5282194437453
142,0.7,2.87833333333333,2.26777777777778,32.1699051157217
346,0.7,2.77366666666667,2.14566666666667,94.3004146663922
406,0.6,2.65155555555556,2.09333333333333,93.356094562155
208,0.6,2.669,2.40733333333333,18.4783716712315
255,0.1,2.86088888888889,2.28522222222222,7.79476107200486
356,0.2,2.70388888888889,2.11077777777778,27.8824363740367
328,0.6,2.91322222222222,2.58177777777778,24.9312488737715
478,0.5,2.93066666666667,2.16311111111111,100.273521965209
367,0.2,2.86088888888889,2.512,11.2003470242492
124,0.2,2.669,2.23288888888889,6.8354379891099
133,0.9,2.80855555555556,2.32011111111111,31.5908165552528
444,0.6,2.63411111111111,2.198,76.4803081312282
287,0.1,2.96555555555556,2.47711111111111,5.66276381867137
330,0.5,2.94811111111111,2.45966666666667,33.8217881920757
160,0.2,2.77366666666667,2.54688888888889,3.35234656026108
438,0.7,2.93066666666667,2.09333333333333,146.78697743297
263,0.6,2.63411111111111,2.30266666666667,32.4608794242878
310,0.2,2.84344444444444,2.16311111111111,24.6511450276946
111,1,2.70388888888889,2.30266666666667,26.3586302270348
353,0.6,2.79111111111111,2.25033333333333,65.8220472605634
111,0.6,2.89577777777778,2.16311111111111,27.4163142768053
174,0.3,2.826,2.198,18.9866877080267
189,0.3,2.79111111111111,2.30266666666667,15.3625977675575
263,0.9,2.70388888888889,2.52944444444444,20.6667139332856
390,0.8,2.61666666666667,2.58177777777778,5.61837234228494
281,0.7,2.826,2.198,71.5456220722003
255,0.4,2.65155555555556,2.40733333333333,14.2787921685147
159,0.5,2.61666666666667,2.355,12.6484015645815
140,0.5,2.89577777777778,2.14566666666667,29.83493612994
116,0.6,2.68644444444444,2.42477777777778,10.0428451293876
384,0.5,2.86088888888889,2.52944444444444,27.3494827314104
427,0.9,2.77366666666667,2.59922222222222,29.4326862639668
247,0.1,2.65155555555556,2.37244444444444,4.04615709105008
320,0.2,2.96555555555556,2.30266666666667,20.2421276788673
438,0.2,2.96555555555556,2.42477777777778,20.204353784088
203,0.3,2.73877777777778,2.32011111111111,14.5443783602899
454,0.8,2.94811111111111,2.49455555555556,66.6353433679695
265,1,2.826,2.12822222222222,111.726406425715
423,1,2.80855555555556,2.11077777777778,182.284976063043
131,1,2.93066666666667,2.30266666666667,40.5543599937471
175,0.3,2.84344444444444,2.25033333333333,17.1910802118022
465,0.1,2.70388888888889,2.40733333333333,7.59810437858816
442,0.6,2.826,2.44222222222222,49.1587935372202
314,0.8,2.77366666666667,2.30266666666667,66.5210602181556
495,0.4,2.87833333333333,2.512,31.1413432653493
393,0.7,2.63411111111111,2.44222222222222,29.909856123155
238,1,2.65155555555556,2.26777777777778,57.2174268550012
305,0.6,2.77366666666667,2.11077777777778,76.6688113127197
109,0.8,2.63411111111111,2.37244444444444,13.5567940373973
106,0.9,2.669,2.23288888888889,26.2943864581082
353,0.7,2.91322222222222,2.16311111111111,102.732721475498
410,0.4,2.70388888888889,2.28522222222222,41.0891386185787
113,1,2.86088888888889,2.56433333333333,13.8876148330993
279,0.3,2.669,2.355,15.4116367179762
294,0.5,2.63411111111111,2.198,42.2019718291687
194,0.6,2.94811111111111,2.58177777777778,15.5961255348389
399,0.2,2.96555555555556,2.16311111111111,34.0157445525504
361,0.8,2.826,2.16311111111111,113.30479396999
112,0.3,2.75622222222222,2.355,7.40535954091487
379,0.4,2.77366666666667,2.12822222222222,61.2572875686963
346,0.5,2.61666666666667,2.54688888888889,6.40904979224183
180,0.9,2.826,2.49455555555556,24.7437485384773
480,0.1,2.87833333333333,2.54688888888889,6.58715681913618
347,0.2,2.65155555555556,2.54688888888889,3.74766202480559
238,0.7,2.65155555555556,2.11077777777778,61.3413397782135
136,0.4,2.65155555555556,2.38988888888889,8.25731851596653
195,0.1,2.68644444444444,2.16311111111111,6.62830168427747
121,0.1,2.65155555555556,2.59922222222222,0.312516984904217
202,0.5,2.669,2.18055555555556,32.08982301344
151,0.1,2.91322222222222,2.56433333333333,2.05473465042237
484,0.8,2.96555555555556,2.18055555555556,159.478134098697
244,0.9,2.80855555555556,2.32011111111111,57.956084507381
165,0.5,2.72133333333333,2.09333333333333,34.1469950011879
331,1,2.826,2.11077777777778,144.479022859308
205,1,2.72133333333333,2.355,42.3779124706315
325,0.9,2.87833333333333,2.25033333333333,98.6058429989404
270,0.6,2.86088888888889,2.512,24.720111960877
